machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;16;16;46;asandPile;tiled;default;100;static;cores;;none;145612
cezanne;512;16;16;46;asandPile;omp_tiled;default;100;static;cores;;none;33715
cezanne;512;16;16;46;asandPile;omp_task;default;100;static;cores;;none;603109
cezanne;512;32;32;46;asandPile;seq;default;100;static;cores;;none;145087
cezanne;512;32;32;46;asandPile;tiled;default;100;static;cores;;none;144130
cezanne;512;32;32;46;asandPile;omp_tiled;default;100;static;cores;;none;46289
cezanne;512;32;32;46;asandPile;omp_task;default;100;static;cores;;none;257443
cezanne;512;64;64;46;asandPile;seq;default;100;static;cores;;none;148240
cezanne;512;64;64;46;asandPile;tiled;default;100;static;cores;;none;144911
cezanne;512;64;64;46;asandPile;omp_tiled;default;100;static;cores;;none;71534
cezanne;512;64;64;46;asandPile;omp_task;default;100;static;cores;;none;122980
cezanne;512;8;8;47;asandPile;seq;default;100;static;cores;;none;142346
cezanne;512;8;8;47;asandPile;tiled;default;100;static;cores;;none;147761
cezanne;512;8;8;47;asandPile;omp_tiled;default;100;static;cores;;none;29284
cezanne;512;8;8;47;asandPile;omp_task;default;100;static;cores;;none;2330049
cezanne;512;16;16;47;asandPile;seq;default;100;static;cores;;none;148541
cezanne;512;16;16;47;asandPile;tiled;default;100;static;cores;;none;146774
cezanne;512;16;16;47;asandPile;omp_tiled;default;100;static;cores;;none;37145
cezanne;512;16;16;47;asandPile;omp_task;default;100;static;cores;;none;722887
cezanne;512;32;32;47;asandPile;seq;default;100;static;cores;;none;141806
cezanne;512;32;32;47;asandPile;tiled;default;100;static;cores;;none;142663
cezanne;512;32;32;47;asandPile;omp_tiled;default;100;static;cores;;none;49263
cezanne;512;32;32;47;asandPile;omp_task;default;100;static;cores;;none;277989
cezanne;512;64;64;47;asandPile;seq;default;100;static;cores;;none;141540
cezanne;512;64;64;47;asandPile;tiled;default;100;static;cores;;none;145134
cezanne;512;64;64;47;asandPile;omp_tiled;default;100;static;cores;;none;73882
cezanne;512;64;64;47;asandPile;omp_task;default;100;static;cores;;none;122522
cezanne;512;8;8;48;asandPile;seq;default;100;static;cores;;none;142111
cezanne;512;8;8;48;asandPile;tiled;default;100;static;cores;;none;148704
cezanne;512;8;8;48;asandPile;omp_tiled;default;100;static;cores;;none;38805
cezanne;512;8;8;48;asandPile;omp_task;default;100;static;cores;;none;2502808
cezanne;512;16;16;48;asandPile;seq;default;100;static;cores;;none;143376
cezanne;512;16;16;48;asandPile;tiled;default;100;static;cores;;none;144233
cezanne;512;16;16;48;asandPile;omp_tiled;default;100;static;cores;;none;50511
cezanne;512;16;16;48;asandPile;omp_task;default;100;static;cores;;none;820506
cezanne;512;32;32;48;asandPile;seq;default;100;static;cores;;none;144513
cezanne;512;32;32;48;asandPile;tiled;default;100;static;cores;;none;146465
cezanne;512;32;32;48;asandPile;omp_tiled;default;100;static;cores;;none;67457
cezanne;512;32;32;48;asandPile;omp_task;default;100;static;cores;;none;315043
cezanne;512;64;64;48;asandPile;seq;default;100;static;cores;;none;141285
cezanne;512;64;64;48;asandPile;tiled;default;100;static;cores;;none;145141
cezanne;512;64;64;48;asandPile;omp_tiled;default;100;static;cores;;none;110238
cezanne;512;64;64;48;asandPile;omp_task;default;100;static;cores;;none;132767
cezanne;512;8;8;1;asandPile;seq;default;100;static,1;cores;;none;142017
cezanne;512;8;8;1;asandPile;tiled;default;100;static,1;cores;;none;146742
cezanne;512;8;8;1;asandPile;omp_tiled;default;100;static,1;cores;;none;147748
cezanne;512;8;8;1;asandPile;omp_task;default;100;static,1;cores;;none;296450
cezanne;512;16;16;1;asandPile;seq;default;100;static,1;cores;;none;141904
cezanne;512;16;16;1;asandPile;tiled;default;100;static,1;cores;;none;147323
cezanne;512;16;16;1;asandPile;omp_tiled;default;100;static,1;cores;;none;146236
cezanne;512;16;16;1;asandPile;omp_task;default;100;static,1;cores;;none;188070
cezanne;512;32;32;1;asandPile;seq;default;100;static,1;cores;;none;142585
cezanne;512;32;32;1;asandPile;tiled;default;100;static,1;cores;;none;147842
cezanne;512;32;32;1;asandPile;omp_tiled;default;100;static,1;cores;;none;142349
cezanne;512;32;32;1;asandPile;omp_task;default;100;static,1;cores;;none;153452
cezanne;512;64;64;1;asandPile;seq;default;100;static,1;cores;;none;142897
cezanne;512;64;64;1;asandPile;tiled;default;100;static,1;cores;;none;143705
cezanne;512;64;64;1;asandPile;omp_tiled;default;100;static,1;cores;;none;145446
cezanne;512;64;64;1;asandPile;omp_task;default;100;static,1;cores;;none;146196
cezanne;512;8;8;2;asandPile;seq;default;100;static,1;cores;;none;142621
cezanne;512;8;8;2;asandPile;tiled;default;100;static,1;cores;;none;145964
cezanne;512;8;8;2;asandPile;omp_tiled;default;100;static,1;cores;;none;89704
cezanne;512;8;8;2;asandPile;omp_task;default;100;static,1;cores;;none;418044
cezanne;512;16;16;2;asandPile;seq;default;100;static,1;cores;;none;141855
cezanne;512;16;16;2;asandPile;tiled;default;100;static,1;cores;;none;146856
cezanne;512;16;16;2;asandPile;omp_tiled;default;100;static,1;cores;;none;87781
cezanne;512;16;16;2;asandPile;omp_task;default;100;static,1;cores;;none;173189
cezanne;512;32;32;2;asandPile;seq;default;100;static,1;cores;;none;142475
cezanne;512;32;32;2;asandPile;tiled;default;100;static,1;cores;;none;143306
cezanne;512;32;32;2;asandPile;omp_tiled;default;100;static,1;cores;;none;87763
cezanne;512;32;32;2;asandPile;omp_task;default;100;static,1;cores;;none;106551
cezanne;512;64;64;2;asandPile;seq;default;100;static,1;cores;;none;144786
cezanne;512;64;64;2;asandPile;tiled;default;100;static,1;cores;;none;144100
cezanne;512;64;64;2;asandPile;omp_tiled;default;100;static,1;cores;;none;85935
cezanne;512;64;64;2;asandPile;omp_task;default;100;static,1;cores;;none;98533
cezanne;512;8;8;6;asandPile;seq;default;100;static,1;cores;;none;142798
cezanne;512;8;8;6;asandPile;tiled;default;100;static,1;cores;;none;147302
cezanne;512;8;8;6;asandPile;omp_tiled;default;100;static,1;cores;;none;43124
cezanne;512;8;8;6;asandPile;omp_task;default;100;static,1;cores;;none;551350
cezanne;512;16;16;6;asandPile;seq;default;100;static,1;cores;;none;141494
cezanne;512;16;16;6;asandPile;tiled;default;100;static,1;cores;;none;145738
cezanne;512;16;16;6;asandPile;omp_tiled;default;100;static,1;cores;;none;45227
cezanne;512;16;16;6;asandPile;omp_task;default;100;static,1;cores;;none;155974
cezanne;512;32;32;6;asandPile;seq;default;100;static,1;cores;;none;141494
cezanne;512;32;32;6;asandPile;tiled;default;100;static,1;cores;;none;146035
cezanne;512;32;32;6;asandPile;omp_tiled;default;100;static,1;cores;;none;50119
cezanne;512;32;32;6;asandPile;omp_task;default;100;static,1;cores;;none;60295
cezanne;512;64;64;6;asandPile;seq;default;100;static,1;cores;;none;145264
cezanne;512;64;64;6;asandPile;tiled;default;100;static,1;cores;;none;145311
cezanne;512;64;64;6;asandPile;omp_tiled;default;100;static,1;cores;;none;54439
cezanne;512;64;64;6;asandPile;omp_task;default;100;static,1;cores;;none;75019
cezanne;512;8;8;10;asandPile;seq;default;100;static,1;cores;;none;143874
cezanne;512;8;8;10;asandPile;tiled;default;100;static,1;cores;;none;147920
cezanne;512;8;8;10;asandPile;omp_tiled;default;100;static,1;cores;;none;38291
cezanne;512;8;8;10;asandPile;omp_task;default;100;static,1;cores;;none;605787
cezanne;512;16;16;10;asandPile;seq;default;100;static,1;cores;;none;145131
cezanne;512;16;16;10;asandPile;tiled;default;100;static,1;cores;;none;144682
cezanne;512;16;16;10;asandPile;omp_tiled;default;100;static,1;cores;;none;33388
cezanne;512;16;16;10;asandPile;omp_task;default;100;static,1;cores;;none;170196
cezanne;512;32;32;10;asandPile;seq;default;100;static,1;cores;;none;141478
cezanne;512;32;32;10;asandPile;tiled;default;100;static,1;cores;;none;142557
cezanne;512;32;32;10;asandPile;omp_tiled;default;100;static,1;cores;;none;35790
cezanne;512;32;32;10;asandPile;omp_task;default;100;static,1;cores;;none;58617
cezanne;512;64;64;10;asandPile;seq;default;100;static,1;cores;;none;143153
cezanne;512;64;64;10;asandPile;tiled;default;100;static,1;cores;;none;141989
cezanne;512;64;64;10;asandPile;omp_tiled;default;100;static,1;cores;;none;51162
cezanne;512;64;64;10;asandPile;omp_task;default;100;static,1;cores;;none;73423
