machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;16;16;42;ssandPile;omp_tiled;default;100;static,1;cores;;none;37053
cezanne;512;16;16;42;ssandPile;omp_lazy;default;100;static,1;cores;;none;36428
cezanne;512;32;32;42;ssandPile;omp_tiled;default;100;static,1;cores;;none;33529
cezanne;512;32;32;42;ssandPile;omp_lazy;default;100;static,1;cores;;none;33029
cezanne;512;64;64;42;ssandPile;omp_tiled;default;100;static,1;cores;;none;34651
cezanne;512;64;64;42;ssandPile;omp_lazy;default;100;static,1;cores;;none;33509
cezanne;512;8;8;46;ssandPile;omp_tiled;default;100;static,1;cores;;none;53747
cezanne;512;8;8;46;ssandPile;omp_lazy;default;100;static,1;cores;;none;53213
cezanne;512;16;16;46;ssandPile;omp_tiled;default;100;static,1;cores;;none;35491
cezanne;512;16;16;46;ssandPile;omp_lazy;default;100;static,1;cores;;none;36645
cezanne;512;32;32;46;ssandPile;omp_tiled;default;100;static,1;cores;;none;32977
cezanne;512;32;32;46;ssandPile;omp_lazy;default;100;static,1;cores;;none;36958
cezanne;512;64;64;46;ssandPile;omp_tiled;default;100;static,1;cores;;none;45948
cezanne;512;64;64;46;ssandPile;omp_lazy;default;100;static,1;cores;;none;33727
cezanne;512;8;8;47;ssandPile;omp_tiled;default;100;static,1;cores;;none;50956
cezanne;512;8;8;47;ssandPile;omp_lazy;default;100;static,1;cores;;none;51297
cezanne;512;16;16;47;ssandPile;omp_tiled;default;100;static,1;cores;;none;36260
cezanne;512;16;16;47;ssandPile;omp_lazy;default;100;static,1;cores;;none;37849
cezanne;512;32;32;47;ssandPile;omp_tiled;default;100;static,1;cores;;none;34069
cezanne;512;32;32;47;ssandPile;omp_lazy;default;100;static,1;cores;;none;32496
cezanne;512;64;64;47;ssandPile;omp_tiled;default;100;static,1;cores;;none;33929
cezanne;512;64;64;47;ssandPile;omp_lazy;default;100;static,1;cores;;none;34656
cezanne;512;8;8;48;ssandPile;omp_tiled;default;100;static,1;cores;;none;60182
cezanne;512;8;8;48;ssandPile;omp_lazy;default;100;static,1;cores;;none;59704
cezanne;512;16;16;48;ssandPile;omp_tiled;default;100;static,1;cores;;none;43196
cezanne;512;16;16;48;ssandPile;omp_lazy;default;100;static,1;cores;;none;42660
cezanne;512;32;32;48;ssandPile;omp_tiled;default;100;static,1;cores;;none;35630
cezanne;512;32;32;48;ssandPile;omp_lazy;default;100;static,1;cores;;none;38581
cezanne;512;64;64;48;ssandPile;omp_tiled;default;100;static,1;cores;;none;40956
cezanne;512;64;64;48;ssandPile;omp_lazy;default;100;static,1;cores;;none;37429
cezanne;512;8;8;1;ssandPile;omp_tiled;default;100;dynamic;cores;;none;284166
cezanne;512;8;8;1;ssandPile;omp_lazy;default;100;dynamic;cores;;none;287938
cezanne;512;16;16;1;ssandPile;omp_tiled;default;100;dynamic;cores;;none;268484
cezanne;512;16;16;1;ssandPile;omp_lazy;default;100;dynamic;cores;;none;266908
cezanne;512;32;32;1;ssandPile;omp_tiled;default;100;dynamic;cores;;none;260952
cezanne;512;32;32;1;ssandPile;omp_lazy;default;100;dynamic;cores;;none;263035
cezanne;512;64;64;1;ssandPile;omp_tiled;default;100;dynamic;cores;;none;273573
cezanne;512;64;64;1;ssandPile;omp_lazy;default;100;dynamic;cores;;none;265980
cezanne;512;8;8;2;ssandPile;omp_tiled;default;100;dynamic;cores;;none;173659
cezanne;512;8;8;2;ssandPile;omp_lazy;default;100;dynamic;cores;;none;175581
cezanne;512;16;16;2;ssandPile;omp_tiled;default;100;dynamic;cores;;none;151216
cezanne;512;16;16;2;ssandPile;omp_lazy;default;100;dynamic;cores;;none;149999
cezanne;512;32;32;2;ssandPile;omp_tiled;default;100;dynamic;cores;;none;143369
cezanne;512;32;32;2;ssandPile;omp_lazy;default;100;dynamic;cores;;none;142582
cezanne;512;64;64;2;ssandPile;omp_tiled;default;100;dynamic;cores;;none;146728
cezanne;512;64;64;2;ssandPile;omp_lazy;default;100;dynamic;cores;;none;149892
cezanne;512;8;8;6;ssandPile;omp_tiled;default;100;dynamic;cores;;none;76304
cezanne;512;8;8;6;ssandPile;omp_lazy;default;100;dynamic;cores;;none;78741
cezanne;512;16;16;6;ssandPile;omp_tiled;default;100;dynamic;cores;;none;61391
cezanne;512;16;16;6;ssandPile;omp_lazy;default;100;dynamic;cores;;none;63682
cezanne;512;32;32;6;ssandPile;omp_tiled;default;100;dynamic;cores;;none;62230
cezanne;512;32;32;6;ssandPile;omp_lazy;default;100;dynamic;cores;;none;59709
