machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;16;16;18;asandPile;tiled;default;100;static,1;cores;;none;144760
cezanne;512;16;16;18;asandPile;lazy;default;100;static,1;cores;;none;149630
cezanne;512;32;32;18;asandPile;tiled;default;100;static,1;cores;;none;144510
cezanne;512;32;32;18;asandPile;lazy;default;100;static,1;cores;;none;145372
cezanne;512;64;64;18;asandPile;tiled;default;100;static,1;cores;;none;141541
cezanne;512;64;64;18;asandPile;lazy;default;100;static,1;cores;;none;141651
cezanne;512;8;8;22;asandPile;tiled;default;100;static,1;cores;;none;146829
cezanne;512;8;8;22;asandPile;lazy;default;100;static,1;cores;;none;154963
cezanne;512;16;16;22;asandPile;tiled;default;100;static,1;cores;;none;144167
cezanne;512;16;16;22;asandPile;lazy;default;100;static,1;cores;;none;145955
cezanne;512;32;32;22;asandPile;tiled;default;100;static,1;cores;;none;146971
cezanne;512;32;32;22;asandPile;lazy;default;100;static,1;cores;;none;143082
cezanne;512;64;64;22;asandPile;tiled;default;100;static,1;cores;;none;142838
cezanne;512;64;64;22;asandPile;lazy;default;100;static,1;cores;;none;141657
cezanne;512;8;8;26;asandPile;tiled;default;100;static,1;cores;;none;146892
cezanne;512;8;8;26;asandPile;lazy;default;100;static,1;cores;;none;156354
cezanne;512;16;16;26;asandPile;tiled;default;100;static,1;cores;;none;144571
cezanne;512;16;16;26;asandPile;lazy;default;100;static,1;cores;;none;147731
cezanne;512;32;32;26;asandPile;tiled;default;100;static,1;cores;;none;145823
cezanne;512;32;32;26;asandPile;lazy;default;100;static,1;cores;;none;144329
cezanne;512;64;64;26;asandPile;tiled;default;100;static,1;cores;;none;144577
cezanne;512;64;64;26;asandPile;lazy;default;100;static,1;cores;;none;141609
cezanne;512;8;8;30;asandPile;tiled;default;100;static,1;cores;;none;145281
cezanne;512;8;8;30;asandPile;lazy;default;100;static,1;cores;;none;154127
cezanne;512;16;16;30;asandPile;tiled;default;100;static,1;cores;;none;144817
cezanne;512;16;16;30;asandPile;lazy;default;100;static,1;cores;;none;150129
cezanne;512;32;32;30;asandPile;tiled;default;100;static,1;cores;;none;143353
cezanne;512;32;32;30;asandPile;lazy;default;100;static,1;cores;;none;144659
cezanne;512;64;64;30;asandPile;tiled;default;100;static,1;cores;;none;141684
cezanne;512;64;64;30;asandPile;lazy;default;100;static,1;cores;;none;144801
cezanne;512;8;8;34;asandPile;tiled;default;100;static,1;cores;;none;147234
cezanne;512;8;8;34;asandPile;lazy;default;100;static,1;cores;;none;152936
cezanne;512;16;16;34;asandPile;tiled;default;100;static,1;cores;;none;145350
cezanne;512;16;16;34;asandPile;lazy;default;100;static,1;cores;;none;148958
cezanne;512;32;32;34;asandPile;tiled;default;100;static,1;cores;;none;143519
cezanne;512;32;32;34;asandPile;lazy;default;100;static,1;cores;;none;145788
cezanne;512;64;64;34;asandPile;tiled;default;100;static,1;cores;;none;141754
cezanne;512;64;64;34;asandPile;lazy;default;100;static,1;cores;;none;144323
cezanne;512;8;8;38;asandPile;tiled;default;100;static,1;cores;;none;147251
cezanne;512;8;8;38;asandPile;lazy;default;100;static,1;cores;;none;152110
cezanne;512;16;16;38;asandPile;tiled;default;100;static,1;cores;;none;144685
cezanne;512;16;16;38;asandPile;lazy;default;100;static,1;cores;;none;146886
cezanne;512;32;32;38;asandPile;tiled;default;100;static,1;cores;;none;146330
cezanne;512;32;32;38;asandPile;lazy;default;100;static,1;cores;;none;154784
cezanne;512;64;64;38;asandPile;tiled;default;100;static,1;cores;;none;144647
cezanne;512;64;64;38;asandPile;lazy;default;100;static,1;cores;;none;141988
cezanne;512;8;8;42;asandPile;tiled;default;100;static,1;cores;;none;149790
cezanne;512;8;8;42;asandPile;lazy;default;100;static,1;cores;;none;153462
cezanne;512;16;16;42;asandPile;tiled;default;100;static,1;cores;;none;147038
cezanne;512;16;16;42;asandPile;lazy;default;100;static,1;cores;;none;148162
cezanne;512;32;32;42;asandPile;tiled;default;100;static,1;cores;;none;143589
cezanne;512;32;32;42;asandPile;lazy;default;100;static,1;cores;;none;143113
cezanne;512;64;64;42;asandPile;tiled;default;100;static,1;cores;;none;142047
cezanne;512;64;64;42;asandPile;lazy;default;100;static,1;cores;;none;143831
cezanne;512;8;8;46;asandPile;tiled;default;100;static,1;cores;;none;149379
cezanne;512;8;8;46;asandPile;lazy;default;100;static,1;cores;;none;152573
cezanne;512;16;16;46;asandPile;tiled;default;100;static,1;cores;;none;144905
cezanne;512;16;16;46;asandPile;lazy;default;100;static,1;cores;;none;146800
cezanne;512;32;32;46;asandPile;tiled;default;100;static,1;cores;;none;142441
cezanne;512;32;32;46;asandPile;lazy;default;100;static,1;cores;;none;144086
cezanne;512;64;64;46;asandPile;tiled;default;100;static,1;cores;;none;142969
cezanne;512;64;64;46;asandPile;lazy;default;100;static,1;cores;;none;144071
cezanne;512;8;8;47;asandPile;tiled;default;100;static,1;cores;;none;150816
cezanne;512;8;8;47;asandPile;lazy;default;100;static,1;cores;;none;154582
cezanne;512;16;16;47;asandPile;tiled;default;100;static,1;cores;;none;148930
cezanne;512;16;16;47;asandPile;lazy;default;100;static,1;cores;;none;158243
cezanne;512;32;32;47;asandPile;tiled;default;100;static,1;cores;;none;144883
cezanne;512;32;32;47;asandPile;lazy;default;100;static,1;cores;;none;143067
cezanne;512;64;64;47;asandPile;tiled;default;100;static,1;cores;;none;145371
cezanne;512;64;64;47;asandPile;lazy;default;100;static,1;cores;;none;141522
cezanne;512;8;8;48;asandPile;tiled;default;100;static,1;cores;;none;146646
cezanne;512;8;8;48;asandPile;lazy;default;100;static,1;cores;;none;152354
cezanne;512;16;16;48;asandPile;tiled;default;100;static,1;cores;;none;146678
cezanne;512;16;16;48;asandPile;lazy;default;100;static,1;cores;;none;147284
cezanne;512;32;32;48;asandPile;tiled;default;100;static,1;cores;;none;142952
cezanne;512;32;32;48;asandPile;lazy;default;100;static,1;cores;;none;142893
cezanne;512;64;64;48;asandPile;tiled;default;100;static,1;cores;;none;142251
cezanne;512;64;64;48;asandPile;lazy;default;100;static,1;cores;;none;143787
cezanne;512;8;8;1;asandPile;tiled;default;100;dynamic;cores;;none;148711
cezanne;512;8;8;1;asandPile;lazy;default;100;dynamic;cores;;none;152802
cezanne;512;16;16;1;asandPile;tiled;default;100;dynamic;cores;;none;143947
cezanne;512;16;16;1;asandPile;lazy;default;100;dynamic;cores;;none;150072
cezanne;512;32;32;1;asandPile;tiled;default;100;dynamic;cores;;none;145272
cezanne;512;32;32;1;asandPile;lazy;default;100;dynamic;cores;;none;143829
cezanne;512;64;64;1;asandPile;tiled;default;100;dynamic;cores;;none;141937
cezanne;512;64;64;1;asandPile;lazy;default;100;dynamic;cores;;none;141406
cezanne;512;8;8;2;asandPile;tiled;default;100;dynamic;cores;;none;149640
cezanne;512;8;8;2;asandPile;lazy;default;100;dynamic;cores;;none;160733
cezanne;512;16;16;2;asandPile;tiled;default;100;dynamic;cores;;none;148298
cezanne;512;16;16;2;asandPile;lazy;default;100;dynamic;cores;;none;152169
cezanne;512;32;32;2;asandPile;tiled;default;100;dynamic;cores;;none;142120
cezanne;512;32;32;2;asandPile;lazy;default;100;dynamic;cores;;none;142977
cezanne;512;64;64;2;asandPile;tiled;default;100;dynamic;cores;;none;150721
cezanne;512;64;64;2;asandPile;lazy;default;100;dynamic;cores;;none;141778
cezanne;512;8;8;6;asandPile;tiled;default;100;dynamic;cores;;none;149861
cezanne;512;8;8;6;asandPile;lazy;default;100;dynamic;cores;;none;155474
cezanne;512;16;16;6;asandPile;tiled;default;100;dynamic;cores;;none;145213
cezanne;512;16;16;6;asandPile;lazy;default;100;dynamic;cores;;none;156794
cezanne;512;32;32;6;asandPile;tiled;default;100;dynamic;cores;;none;144543
cezanne;512;32;32;6;asandPile;lazy;default;100;dynamic;cores;;none;143436
cezanne;512;64;64;6;asandPile;tiled;default;100;dynamic;cores;;none;145410
cezanne;512;64;64;6;asandPile;lazy;default;100;dynamic;cores;;none;142647
cezanne;512;8;8;10;asandPile;tiled;default;100;dynamic;cores;;none;149633
cezanne;512;8;8;10;asandPile;lazy;default;100;dynamic;cores;;none;153181
cezanne;512;16;16;10;asandPile;tiled;default;100;dynamic;cores;;none;144765
cezanne;512;16;16;10;asandPile;lazy;default;100;dynamic;cores;;none;146528
cezanne;512;32;32;10;asandPile;tiled;default;100;dynamic;cores;;none;146185
cezanne;512;32;32;10;asandPile;lazy;default;100;dynamic;cores;;none;144752
cezanne;512;64;64;10;asandPile;tiled;default;100;dynamic;cores;;none;143086
cezanne;512;64;64;10;asandPile;lazy;default;100;dynamic;cores;;none;152707
cezanne;512;8;8;14;asandPile;tiled;default;100;dynamic;cores;;none;149756
cezanne;512;8;8;14;asandPile;lazy;default;100;dynamic;cores;;none;153512
cezanne;512;16;16;14;asandPile;tiled;default;100;dynamic;cores;;none;148697
cezanne;512;16;16;14;asandPile;lazy;default;100;dynamic;cores;;none;146288
cezanne;512;32;32;14;asandPile;tiled;default;100;dynamic;cores;;none;146416
cezanne;512;32;32;14;asandPile;lazy;default;100;dynamic;cores;;none;145215
cezanne;512;64;64;14;asandPile;tiled;default;100;dynamic;cores;;none;143640
cezanne;512;64;64;14;asandPile;lazy;default;100;dynamic;cores;;none;141597
cezanne;512;8;8;18;asandPile;tiled;default;100;dynamic;cores;;none;152337
cezanne;512;8;8;18;asandPile;lazy;default;100;dynamic;cores;;none;154826
cezanne;512;16;16;18;asandPile;tiled;default;100;dynamic;cores;;none;145825
cezanne;512;16;16;18;asandPile;lazy;default;100;dynamic;cores;;none;154258
cezanne;512;32;32;18;asandPile;tiled;default;100;dynamic;cores;;none;142585
cezanne;512;32;32;18;asandPile;lazy;default;100;dynamic;cores;;none;148327
cezanne;512;64;64;18;asandPile;tiled;default;100;dynamic;cores;;none;143849
cezanne;512;64;64;18;asandPile;lazy;default;100;dynamic;cores;;none;144298
cezanne;512;8;8;22;asandPile;tiled;default;100;dynamic;cores;;none;150120
cezanne;512;8;8;22;asandPile;lazy;default;100;dynamic;cores;;none;154239
cezanne;512;16;16;22;asandPile;tiled;default;100;dynamic;cores;;none;145316
cezanne;512;16;16;22;asandPile;lazy;default;100;dynamic;cores;;none;149286
cezanne;512;32;32;22;asandPile;tiled;default;100;dynamic;cores;;none;142366
cezanne;512;32;32;22;asandPile;lazy;default;100;dynamic;cores;;none;143488
cezanne;512;64;64;22;asandPile;tiled;default;100;dynamic;cores;;none;141652
cezanne;512;64;64;22;asandPile;lazy;default;100;dynamic;cores;;none;143614
cezanne;512;8;8;26;asandPile;tiled;default;100;dynamic;cores;;none;145909
cezanne;512;8;8;26;asandPile;lazy;default;100;dynamic;cores;;none;153463
cezanne;512;16;16;26;asandPile;tiled;default;100;dynamic;cores;;none;147160
cezanne;512;16;16;26;asandPile;lazy;default;100;dynamic;cores;;none;146174
cezanne;512;32;32;26;asandPile;tiled;default;100;dynamic;cores;;none;144923
cezanne;512;32;32;26;asandPile;lazy;default;100;dynamic;cores;;none;142540
cezanne;512;64;64;26;asandPile;tiled;default;100;dynamic;cores;;none;142386
cezanne;512;64;64;26;asandPile;lazy;default;100;dynamic;cores;;none;142702
cezanne;512;8;8;30;asandPile;tiled;default;100;dynamic;cores;;none;145984
cezanne;512;8;8;30;asandPile;lazy;default;100;dynamic;cores;;none;154309
cezanne;512;16;16;30;asandPile;tiled;default;100;dynamic;cores;;none;146716
cezanne;512;16;16;30;asandPile;lazy;default;100;dynamic;cores;;none;146731
cezanne;512;32;32;30;asandPile;tiled;default;100;dynamic;cores;;none;146815
cezanne;512;32;32;30;asandPile;lazy;default;100;dynamic;cores;;none;143578
cezanne;512;64;64;30;asandPile;tiled;default;100;dynamic;cores;;none;141946
cezanne;512;64;64;30;asandPile;lazy;default;100;dynamic;cores;;none;142283
cezanne;512;8;8;34;asandPile;tiled;default;100;dynamic;cores;;none;149674
cezanne;512;8;8;34;asandPile;lazy;default;100;dynamic;cores;;none;153430
cezanne;512;16;16;34;asandPile;tiled;default;100;dynamic;cores;;none;147131
cezanne;512;16;16;34;asandPile;lazy;default;100;dynamic;cores;;none;157229
cezanne;512;32;32;34;asandPile;tiled;default;100;dynamic;cores;;none;144294
cezanne;512;32;32;34;asandPile;lazy;default;100;dynamic;cores;;none;144429
cezanne;512;64;64;34;asandPile;tiled;default;100;dynamic;cores;;none;145413
cezanne;512;64;64;34;asandPile;lazy;default;100;dynamic;cores;;none;142080
cezanne;512;8;8;38;asandPile;tiled;default;100;dynamic;cores;;none;149154
cezanne;512;8;8;38;asandPile;lazy;default;100;dynamic;cores;;none;158869
cezanne;512;16;16;38;asandPile;tiled;default;100;dynamic;cores;;none;145924
cezanne;512;16;16;38;asandPile;lazy;default;100;dynamic;cores;;none;149201
cezanne;512;32;32;38;asandPile;tiled;default;100;dynamic;cores;;none;143977
cezanne;512;32;32;38;asandPile;lazy;default;100;dynamic;cores;;none;150002
cezanne;512;64;64;38;asandPile;tiled;default;100;dynamic;cores;;none;143472
cezanne;512;64;64;38;asandPile;lazy;default;100;dynamic;cores;;none;141551
cezanne;512;8;8;42;asandPile;tiled;default;100;dynamic;cores;;none;158552
cezanne;512;8;8;42;asandPile;lazy;default;100;dynamic;cores;;none;153079
cezanne;512;16;16;42;asandPile;tiled;default;100;dynamic;cores;;none;146177
cezanne;512;16;16;42;asandPile;lazy;default;100;dynamic;cores;;none;149030
cezanne;512;32;32;42;asandPile;tiled;default;100;dynamic;cores;;none;143063
cezanne;512;32;32;42;asandPile;lazy;default;100;dynamic;cores;;none;146184
cezanne;512;64;64;42;asandPile;tiled;default;100;dynamic;cores;;none;142466
cezanne;512;64;64;42;asandPile;lazy;default;100;dynamic;cores;;none;142720
cezanne;512;8;8;46;asandPile;tiled;default;100;dynamic;cores;;none;147489
cezanne;512;8;8;46;asandPile;lazy;default;100;dynamic;cores;;none;161517
cezanne;512;16;16;46;asandPile;tiled;default;100;dynamic;cores;;none;144651
cezanne;512;16;16;46;asandPile;lazy;default;100;dynamic;cores;;none;148270
cezanne;512;32;32;46;asandPile;tiled;default;100;dynamic;cores;;none;145782
cezanne;512;32;32;46;asandPile;lazy;default;100;dynamic;cores;;none;146647
cezanne;512;64;64;46;asandPile;tiled;default;100;dynamic;cores;;none;143552
cezanne;512;64;64;46;asandPile;lazy;default;100;dynamic;cores;;none;144424
cezanne;512;8;8;47;asandPile;tiled;default;100;dynamic;cores;;none;149447
cezanne;512;8;8;47;asandPile;lazy;default;100;dynamic;cores;;none;156065
cezanne;512;16;16;47;asandPile;tiled;default;100;dynamic;cores;;none;144860
cezanne;512;16;16;47;asandPile;lazy;default;100;dynamic;cores;;none;156633
cezanne;512;32;32;47;asandPile;tiled;default;100;dynamic;cores;;none;146326
cezanne;512;32;32;47;asandPile;lazy;default;100;dynamic;cores;;none;145993
