machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
kira;512;32;32;2;asandPile;lazy;default;100;dynamic;cores;;none;145529
kira;512;64;64;2;asandPile;lazy;default;100;dynamic;cores;;none;144107
kira;512;32;32;2;asandPile;omp_lazy;default;100;dynamic;cores;;none;85870
kira;512;64;64;2;asandPile;omp_lazy;default;100;dynamic;cores;;none;88157
kira;512;32;32;6;asandPile;seq;default;100;dynamic;cores;;none;144573
kira;512;64;64;6;asandPile;seq;default;100;dynamic;cores;;none;141099
kira;512;32;32;6;asandPile;tiled;default;100;dynamic;cores;;none;145493
kira;512;64;64;6;asandPile;tiled;default;100;dynamic;cores;;none;143164
kira;512;32;32;6;asandPile;omp_tiled;default;100;dynamic;cores;;none;50493
kira;512;64;64;6;asandPile;omp_tiled;default;100;dynamic;cores;;none;58096
kira;512;32;32;6;asandPile;omp_task;default;100;dynamic;cores;;none;62456
kira;512;64;64;6;asandPile;omp_task;default;100;dynamic;cores;;none;73351
kira;512;32;32;6;asandPile;lazy;default;100;dynamic;cores;;none;145102
kira;512;64;64;6;asandPile;lazy;default;100;dynamic;cores;;none;143632
kira;512;32;32;6;asandPile;omp_lazy;default;100;dynamic;cores;;none;53699
kira;512;64;64;6;asandPile;omp_lazy;default;100;dynamic;cores;;none;64281
kira;512;32;32;10;asandPile;seq;default;100;dynamic;cores;;none;146303
kira;512;64;64;10;asandPile;seq;default;100;dynamic;cores;;none;146160
kira;512;32;32;10;asandPile;tiled;default;100;dynamic;cores;;none;145269
kira;512;64;64;10;asandPile;tiled;default;100;dynamic;cores;;none;143990
kira;512;32;32;10;asandPile;omp_tiled;default;100;dynamic;cores;;none;42808
kira;512;64;64;10;asandPile;omp_tiled;default;100;dynamic;cores;;none;60756
kira;512;32;32;10;asandPile;omp_task;default;100;dynamic;cores;;none;60190
kira;512;64;64;10;asandPile;omp_task;default;100;dynamic;cores;;none;76370
kira;512;32;32;10;asandPile;lazy;default;100;dynamic;cores;;none;148802
kira;512;64;64;10;asandPile;lazy;default;100;dynamic;cores;;none;147785
kira;512;32;32;10;asandPile;omp_lazy;default;100;dynamic;cores;;none;39910
kira;512;64;64;10;asandPile;omp_lazy;default;100;dynamic;cores;;none;59938
kira;512;32;32;14;asandPile;seq;default;100;dynamic;cores;;none;143450
kira;512;64;64;14;asandPile;seq;default;100;dynamic;cores;;none;143942
kira;512;32;32;14;asandPile;tiled;default;100;dynamic;cores;;none;145033
kira;512;64;64;14;asandPile;tiled;default;100;dynamic;cores;;none;142358
kira;512;32;32;14;asandPile;omp_tiled;default;100;dynamic;cores;;none;49495
kira;512;64;64;14;asandPile;omp_tiled;default;100;dynamic;cores;;none;69915
kira;512;32;32;14;asandPile;omp_task;default;100;dynamic;cores;;none;82080
kira;512;64;64;14;asandPile;omp_task;default;100;dynamic;cores;;none;113796
kira;512;32;32;14;asandPile;lazy;default;100;dynamic;cores;;none;142927
kira;512;64;64;14;asandPile;lazy;default;100;dynamic;cores;;none;142421
kira;512;32;32;14;asandPile;omp_lazy;default;100;dynamic;cores;;none;48528
kira;512;64;64;14;asandPile;omp_lazy;default;100;dynamic;cores;;none;72053
kira;512;32;32;18;asandPile;seq;default;100;dynamic;cores;;none;143126
kira;512;64;64;18;asandPile;seq;default;100;dynamic;cores;;none;144494
kira;512;32;32;18;asandPile;tiled;default;100;dynamic;cores;;none;144948
kira;512;64;64;18;asandPile;tiled;default;100;dynamic;cores;;none;145598
kira;512;32;32;18;asandPile;omp_tiled;default;100;dynamic;cores;;none;51142
kira;512;64;64;18;asandPile;omp_tiled;default;100;dynamic;cores;;none;84901
kira;512;32;32;18;asandPile;omp_task;default;100;dynamic;cores;;none;84934
kira;512;64;64;18;asandPile;omp_task;default;100;dynamic;cores;;none;111337
kira;512;32;32;18;asandPile;lazy;default;100;dynamic;cores;;none;145022
kira;512;64;64;18;asandPile;lazy;default;100;dynamic;cores;;none;144368
kira;512;32;32;18;asandPile;omp_lazy;default;100;dynamic;cores;;none;56000
kira;512;64;64;18;asandPile;omp_lazy;default;100;dynamic;cores;;none;84499
kira;512;32;32;22;asandPile;seq;default;100;dynamic;cores;;none;143469
kira;512;64;64;22;asandPile;seq;default;100;dynamic;cores;;none;146394
kira;512;32;32;22;asandPile;tiled;default;100;dynamic;cores;;none;145086
kira;512;64;64;22;asandPile;tiled;default;100;dynamic;cores;;none;143974
kira;512;32;32;22;asandPile;omp_tiled;default;100;dynamic;cores;;none;55193
kira;512;64;64;22;asandPile;omp_tiled;default;100;dynamic;cores;;none;90802
kira;512;32;32;22;asandPile;omp_task;default;100;dynamic;cores;;none;98007
kira;512;64;64;22;asandPile;omp_task;default;100;dynamic;cores;;none;104742
kira;512;32;32;22;asandPile;lazy;default;100;dynamic;cores;;none;151858
kira;512;64;64;22;asandPile;lazy;default;100;dynamic;cores;;none;141366
kira;512;32;32;22;asandPile;omp_lazy;default;100;dynamic;cores;;none;55795
kira;512;64;64;22;asandPile;omp_lazy;default;100;dynamic;cores;;none;92878
kira;512;32;32;26;asandPile;seq;default;100;dynamic;cores;;none;144055
kira;512;64;64;26;asandPile;seq;default;100;dynamic;cores;;none;151741
kira;512;32;32;26;asandPile;tiled;default;100;dynamic;cores;;none;144490
kira;512;64;64;26;asandPile;tiled;default;100;dynamic;cores;;none;146266
kira;512;32;32;26;asandPile;omp_tiled;default;100;dynamic;cores;;none;131044
kira;512;64;64;26;asandPile;omp_tiled;default;100;dynamic;cores;;none;181196
kira;512;32;32;26;asandPile;omp_task;default;100;dynamic;cores;;none;162987
kira;512;64;64;26;asandPile;omp_task;default;100;dynamic;cores;;none;183452
kira;512;32;32;26;asandPile;lazy;default;100;dynamic;cores;;none;152656
kira;512;64;64;26;asandPile;lazy;default;100;dynamic;cores;;none;147858
kira;512;32;32;26;asandPile;omp_lazy;default;100;dynamic;cores;;none;203415
kira;512;64;64;26;asandPile;omp_lazy;default;100;dynamic;cores;;none;251364
kira;512;32;32;30;asandPile;seq;default;100;dynamic;cores;;none;145951
kira;512;64;64;30;asandPile;seq;default;100;dynamic;cores;;none;144743
kira;512;32;32;30;asandPile;tiled;default;100;dynamic;cores;;none;145476
kira;512;64;64;30;asandPile;tiled;default;100;dynamic;cores;;none;143935
kira;512;32;32;30;asandPile;omp_tiled;default;100;dynamic;cores;;none;149600
kira;512;64;64;30;asandPile;omp_tiled;default;100;dynamic;cores;;none;206651
kira;512;32;32;30;asandPile;omp_task;default;100;dynamic;cores;;none;163169
kira;512;64;64;30;asandPile;omp_task;default;100;dynamic;cores;;none;180398
kira;512;32;32;30;asandPile;lazy;default;100;dynamic;cores;;none;144998
kira;512;64;64;30;asandPile;lazy;default;100;dynamic;cores;;none;147298
kira;512;32;32;30;asandPile;omp_lazy;default;100;dynamic;cores;;none;226933
kira;512;64;64;30;asandPile;omp_lazy;default;100;dynamic;cores;;none;282865
kira;512;32;32;34;asandPile;seq;default;100;dynamic;cores;;none;143134
kira;512;64;64;34;asandPile;seq;default;100;dynamic;cores;;none;144626
kira;512;32;32;34;asandPile;tiled;default;100;dynamic;cores;;none;160168
kira;512;64;64;34;asandPile;tiled;default;100;dynamic;cores;;none;142036
kira;512;32;32;34;asandPile;omp_tiled;default;100;dynamic;cores;;none;162338
kira;512;64;64;34;asandPile;omp_tiled;default;100;dynamic;cores;;none;210488
kira;512;32;32;34;asandPile;omp_task;default;100;dynamic;cores;;none;166297
kira;512;64;64;34;asandPile;omp_task;default;100;dynamic;cores;;none;185732
kira;512;32;32;34;asandPile;lazy;default;100;dynamic;cores;;none;144585
kira;512;64;64;34;asandPile;lazy;default;100;dynamic;cores;;none;143626
kira;512;32;32;34;asandPile;omp_lazy;default;100;dynamic;cores;;none;270922
kira;512;64;64;34;asandPile;omp_lazy;default;100;dynamic;cores;;none;314580
kira;512;32;32;38;asandPile;seq;default;100;dynamic;cores;;none;147294
kira;512;64;64;38;asandPile;seq;default;100;dynamic;cores;;none;143661
kira;512;32;32;38;asandPile;tiled;default;100;dynamic;cores;;none;148657
kira;512;64;64;38;asandPile;tiled;default;100;dynamic;cores;;none;141608
kira;512;32;32;38;asandPile;omp_tiled;default;100;dynamic;cores;;none;167832
kira;512;64;64;38;asandPile;omp_tiled;default;100;dynamic;cores;;none;227086
kira;512;32;32;38;asandPile;omp_task;default;100;dynamic;cores;;none;167435
kira;512;64;64;38;asandPile;omp_task;default;100;dynamic;cores;;none;183961
kira;512;32;32;38;asandPile;lazy;default;100;dynamic;cores;;none;144475
kira;512;64;64;38;asandPile;lazy;default;100;dynamic;cores;;none;143609
kira;512;32;32;38;asandPile;omp_lazy;default;100;dynamic;cores;;none;261662
kira;512;64;64;38;asandPile;omp_lazy;default;100;dynamic;cores;;none;343438
kira;512;32;32;42;asandPile;seq;default;100;dynamic;cores;;none;144382
kira;512;64;64;42;asandPile;seq;default;100;dynamic;cores;;none;142544
kira;512;32;32;42;asandPile;tiled;default;100;dynamic;cores;;none;146487
kira;512;64;64;42;asandPile;tiled;default;100;dynamic;cores;;none;141542
kira;512;32;32;42;asandPile;omp_tiled;default;100;dynamic;cores;;none;194041
kira;512;64;64;42;asandPile;omp_tiled;default;100;dynamic;cores;;none;233635
kira;512;32;32;42;asandPile;omp_task;default;100;dynamic;cores;;none;169183
kira;512;64;64;42;asandPile;omp_task;default;100;dynamic;cores;;none;178337
kira;512;32;32;42;asandPile;lazy;default;100;dynamic;cores;;none;148379
kira;512;64;64;42;asandPile;lazy;default;100;dynamic;cores;;none;143655
kira;512;32;32;42;asandPile;omp_lazy;default;100;dynamic;cores;;none;283179
kira;512;64;64;42;asandPile;omp_lazy;default;100;dynamic;cores;;none;362641
kira;512;32;32;46;asandPile;seq;default;100;dynamic;cores;;none;144581
kira;512;64;64;46;asandPile;seq;default;100;dynamic;cores;;none;144125
kira;512;32;32;46;asandPile;tiled;default;100;dynamic;cores;;none;141889
kira;512;64;64;46;asandPile;tiled;default;100;dynamic;cores;;none;143101
kira;512;32;32;46;asandPile;omp_tiled;default;100;dynamic;cores;;none;176382
kira;512;64;64;46;asandPile;omp_tiled;default;100;dynamic;cores;;none;232497
kira;512;32;32;46;asandPile;omp_task;default;100;dynamic;cores;;none;169731
kira;512;64;64;46;asandPile;omp_task;default;100;dynamic;cores;;none;188334
kira;512;32;32;46;asandPile;lazy;default;100;dynamic;cores;;none;143866
kira;512;64;64;46;asandPile;lazy;default;100;dynamic;cores;;none;147018
kira;512;32;32;46;asandPile;omp_lazy;default;100;dynamic;cores;;none;356258
kira;512;64;64;46;asandPile;omp_lazy;default;100;dynamic;cores;;none;374553
kira;512;32;32;47;asandPile;seq;default;100;dynamic;cores;;none;179097
kira;512;64;64;47;asandPile;seq;default;100;dynamic;cores;;none;143762
kira;512;32;32;47;asandPile;tiled;default;100;dynamic;cores;;none;145865
kira;512;64;64;47;asandPile;tiled;default;100;dynamic;cores;;none;143282
kira;512;32;32;47;asandPile;omp_tiled;default;100;dynamic;cores;;none;199849
kira;512;64;64;47;asandPile;omp_tiled;default;100;dynamic;cores;;none;237917
