machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
kira;512;8;8;10;ssandPile;omp_lazy;default;2;dynamic;cores;;none;3541
kira;512;16;16;10;ssandPile;omp_lazy;default;100;dynamic;cores;;none;21329
kira;512;8;8;14;ssandPile;seq;default;100;dynamic;cores;;none;260605
kira;512;16;16;14;ssandPile;seq;default;100;dynamic;cores;;none;261478
kira;512;8;8;14;ssandPile;omp;default;100;dynamic;cores;;none;70509
kira;512;16;16;14;ssandPile;omp;default;100;dynamic;cores;;none;54385
kira;512;8;8;14;ssandPile;tiled;default;100;dynamic;cores;;none;267356
kira;512;16;16;14;ssandPile;tiled;default;100;dynamic;cores;;none;264080
kira;512;8;8;14;ssandPile;omp_tiled;default;100;dynamic;cores;;none;61189
kira;512;16;16;14;ssandPile;omp_tiled;default;100;dynamic;cores;;none;41360
kira;512;8;8;14;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;1800091
kira;512;16;16;14;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;446955
kira;512;8;8;14;ssandPile;lazy;default;2;dynamic;cores;;none;4912
kira;512;16;16;14;ssandPile;lazy;default;100;dynamic;cores;;none;40137
kira;512;8;8;14;ssandPile;omp_lazy;default;2;dynamic;cores;;none;3938
kira;512;16;16;14;ssandPile;omp_lazy;default;2;dynamic;cores;;none;3167
kira;512;8;8;18;ssandPile;seq;default;100;dynamic;cores;;none;267202
kira;512;16;16;18;ssandPile;seq;default;100;dynamic;cores;;none;261019
kira;512;8;8;18;ssandPile;omp;default;100;dynamic;cores;;none;54539
kira;512;16;16;18;ssandPile;omp;default;100;dynamic;cores;;none;55281
kira;512;8;8;18;ssandPile;tiled;default;100;dynamic;cores;;none;269155
kira;512;16;16;18;ssandPile;tiled;default;100;dynamic;cores;;none;266455
kira;512;8;8;18;ssandPile;omp_tiled;default;100;dynamic;cores;;none;56994
kira;512;16;16;18;ssandPile;omp_tiled;default;100;dynamic;cores;;none;40059
kira;512;8;8;18;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2225926
kira;512;16;16;18;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;557337
kira;512;8;8;18;ssandPile;lazy;default;2;dynamic;cores;;none;4482
kira;512;16;16;18;ssandPile;lazy;default;2;dynamic;cores;;none;5312
kira;512;8;8;18;ssandPile;omp_lazy;default;2;dynamic;cores;;none;4274
kira;512;16;16;18;ssandPile;omp_lazy;default;100;dynamic;cores;;none;20705
kira;512;8;8;22;ssandPile;seq;default;100;dynamic;cores;;none;259998
kira;512;16;16;22;ssandPile;seq;default;100;dynamic;cores;;none;259161
kira;512;8;8;22;ssandPile;omp;default;100;dynamic;cores;;none;56475
kira;512;16;16;22;ssandPile;omp;default;100;dynamic;cores;;none;54672
kira;512;8;8;22;ssandPile;tiled;default;100;dynamic;cores;;none;268113
kira;512;16;16;22;ssandPile;tiled;default;100;dynamic;cores;;none;266929
kira;512;8;8;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;55791
kira;512;16;16;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;41302
kira;512;8;8;22;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2741025
kira;512;16;16;22;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;652597
kira;512;8;8;22;ssandPile;lazy;default;2;dynamic;cores;;none;3929
kira;512;16;16;22;ssandPile;lazy;default;100;dynamic;cores;;none;38569
kira;512;8;8;22;ssandPile;omp_lazy;default;2;dynamic;cores;;none;9094
kira;512;16;16;22;ssandPile;omp_lazy;default;100;dynamic;cores;;none;25443
kira;512;8;8;26;ssandPile;seq;default;100;dynamic;cores;;none;261199
kira;512;16;16;26;ssandPile;seq;default;100;dynamic;cores;;none;260494
kira;512;8;8;26;ssandPile;omp;default;100;dynamic;cores;;none;62991
kira;512;16;16;26;ssandPile;omp;default;100;dynamic;cores;;none;61523
kira;512;8;8;26;ssandPile;tiled;default;100;dynamic;cores;;none;268968
kira;512;16;16;26;ssandPile;tiled;default;100;dynamic;cores;;none;266518
kira;512;8;8;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;64156
kira;512;16;16;26;ssandPile;omp_tiled;default;100;dynamic;cores;;none;48383
kira;512;8;8;26;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2204076
kira;512;16;16;26;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;629295
kira;512;8;8;26;ssandPile;lazy;default;2;dynamic;cores;;none;4679
kira;512;16;16;26;ssandPile;lazy;default;2;dynamic;cores;;none;4916
kira;512;8;8;26;ssandPile;omp_lazy;default;2;dynamic;cores;;none;10132
kira;512;16;16;26;ssandPile;omp_lazy;default;100;dynamic;cores;;none;31894
kira;512;8;8;30;ssandPile;seq;default;100;dynamic;cores;;none;264238
kira;512;16;16;30;ssandPile;seq;default;100;dynamic;cores;;none;261911
kira;512;8;8;30;ssandPile;omp;default;100;dynamic;cores;;none;64252
kira;512;16;16;30;ssandPile;omp;default;100;dynamic;cores;;none;62933
kira;512;8;8;30;ssandPile;tiled;default;100;dynamic;cores;;none;267081
kira;512;16;16;30;ssandPile;tiled;default;100;dynamic;cores;;none;264448
kira;512;8;8;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;64874
kira;512;16;16;30;ssandPile;omp_tiled;default;100;dynamic;cores;;none;53533
kira;512;8;8;30;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;2231292
kira;512;16;16;30;ssandPile;omp_taskloop;default;100;dynamic;cores;;none;626098
kira;512;8;8;30;ssandPile;lazy;default;2;dynamic;cores;;none;4771
kira;512;16;16;30;ssandPile;lazy;default;2;dynamic;cores;;none;5197
kira;512;8;8;30;ssandPile;omp_lazy;default;2;dynamic;cores;;none;10055
kira;512;16;16;30;ssandPile;omp_lazy;default;2;dynamic;cores;;none;9682
kira;512;8;8;34;ssandPile;seq;default;100;dynamic;cores;;none;271733
kira;512;16;16;34;ssandPile;seq;default;100;dynamic;cores;;none;259653
kira;512;8;8;34;ssandPile;omp;default;100;dynamic;cores;;none;66661
kira;512;16;16;34;ssandPile;omp;default;100;dynamic;cores;;none;65466
kira;512;8;8;34;ssandPile;tiled;default;100;dynamic;cores;;none;271421
kira;512;16;16;34;ssandPile;tiled;default;100;dynamic;cores;;none;266221
kira;512;8;8;34;ssandPile;omp_tiled;default;100;dynamic;cores;;none;78384
kira;512;16;16;34;ssandPile;omp_tiled;default;100;dynamic;cores;;none;55898
